probe_id	gene_symbol
ILMN_2348905	CTLA4
ILMN_2348975	NASP
ILMN_2349006	USP21
ILMN_2349061	IRF7
ILMN_2349124	OSBPL2
ILMN_2349129	DPP3
ILMN_2349138	CDC42SE1
ILMN_2349366	PCDHGA2
ILMN_2349393	MDK
ILMN_2349444	NUDT2
ILMN_2349459	BIRC5
ILMN_2349600	BRD8
ILMN_2349610	DPH3
ILMN_2349633	TNFRSF18
ILMN_2349658	TSPO
ILMN_2349831	DICER1
ILMN_2349982	FGF1
ILMN_2349992	PMS2CL
ILMN_2350122	TRIM13
ILMN_2350183	ST5
ILMN_2350240	GTF2I
ILMN_2350266	FBXO46
ILMN_2350296	AURKC
ILMN_2350315	ST3GAL3
ILMN_2350421	C19orf29
ILMN_2350574	MYADM
ILMN_2350607	C20orf7
ILMN_2350634	EFEMP1
ILMN_2350801	SLC25A29
ILMN_2350823	KCNIP3
ILMN_2350970	SOCS5
ILMN_2351029	MTMR2
ILMN_2351230	RUFY3
ILMN_2351241	RNF14
ILMN_2351269	TTYH1
ILMN_2351272	DZIP1
ILMN_2351309	TIAL1
ILMN_2351466	HNT
ILMN_2351548	FAIM
ILMN_2351611	UBQLN1
ILMN_2351638	BEX4
ILMN_2351795	C18orf1
ILMN_2351916	EXO1
ILMN_2351930	TRIM33
ILMN_2352009	ACADVL
ILMN_2352023	RIPK5
ILMN_2352036	RTN4
ILMN_2352042	MRPL4
ILMN_2352077	KL
ILMN_2352090	GPRC5C
ILMN_2352097	GPR56
ILMN_2352121	NT5C3
ILMN_2352131	ERBB2
ILMN_2352190	CLIP2
ILMN_2352216	FBXL6
ILMN_2352245	RASSF6
ILMN_2352303	RASSF2
ILMN_2352326	COASY
ILMN_2352380	TRPM2
ILMN_2352563	CLDND1
ILMN_2352574	ZNF274
ILMN_2352580	MBD1
ILMN_2352590	ZNF33A
ILMN_2352609	OGG1
ILMN_2352724	PIGN
ILMN_2352881	NR6A1
ILMN_2352917	LTBP4
ILMN_2352921	BPGM
ILMN_2352934	ASPH
ILMN_2353027	GRAP
ILMN_2353033	FUBP3
ILMN_2353110	PTGER3
ILMN_2353129	EYA2
ILMN_2353143	FBLIM1
ILMN_2353161	MSLN
ILMN_2353202	PTK7
ILMN_2353240	USF1
ILMN_2353276	UPK3B
ILMN_2353327	RNF38
ILMN_2353358	LGALS8
ILMN_2353431	ANKRD16
ILMN_2353633	EMR2
ILMN_2353642	ATP6V0B
ILMN_2353697	MIZF
ILMN_2353732	CD8A
ILMN_2353754	TPM3
ILMN_2353978	ACOT11
ILMN_2353997	NUDT4
ILMN_2354140	NAT5
ILMN_2354191	CD8B
ILMN_2354211	RCC1
ILMN_2354222	SPAG8
ILMN_2354237	PARP2
ILMN_2354269	FAM164C
ILMN_2354285	GNRH2
ILMN_2354334	ATXN2L
ILMN_2354381	PON2
ILMN_2354391	EGLN2
ILMN_2354478	CYFIP2
ILMN_2354515	C3orf60
ILMN_2354547	TUSC3
ILMN_2354617	DYRK1B
ILMN_2354649	FUSIP1
ILMN_2354673	PAK4
ILMN_2354855	OTUB1
ILMN_2355004	HMGN3
ILMN_2355033	KIAA1147
ILMN_2355042	CLUAP1
ILMN_2355168	MGST1
ILMN_2355225	LSP1
ILMN_2355423	TPO
ILMN_2355462	CYFIP1
ILMN_2355486	FAM3B
ILMN_2355549	GSTT2
ILMN_2355559	PSAP
ILMN_2355586	ATRN
ILMN_2355665	MTP18
ILMN_2355738	INCENP
ILMN_2355776	GIT2
ILMN_2355786	BTNL3
ILMN_2355831	FHL2
ILMN_2355953	LILRB4
ILMN_2355971	HSD17B10
ILMN_2356031	RNF121
ILMN_2356068	CDC2L5
ILMN_2356111	SLC41A3
ILMN_2356284	PFDN5
ILMN_2356311	C21orf51
ILMN_2356559	WTAP
ILMN_2356574	GTF3C2
ILMN_2356578	TH
ILMN_2356632	NCK2
ILMN_2356654	LGALS8
ILMN_2356672	EIF2B4
ILMN_2356745	BTBD7
ILMN_2356838	CEPT1
ILMN_2356890	MRPL42
ILMN_2356909	MOSPD3
ILMN_2356955	PLAGL1
ILMN_2356991	CD47
ILMN_2357015	GRK6
ILMN_2357062	IL1RAP
ILMN_2357134	SPHK1
ILMN_2357155	TPO
ILMN_2357193	DDX59
ILMN_2357260	CPSF4
ILMN_2357272	BCLAF1
ILMN_2357334	CPN2
ILMN_2357361	THYN1
ILMN_2357377	TERF1
ILMN_2357382	TERF1
ILMN_2357386	FKTN
ILMN_2357438	AURKA
ILMN_2357471	CASC5
ILMN_2357542	VIP
ILMN_2357577	PRKAA1
ILMN_2357682	CCNT2
ILMN_2357701	FOXP2
ILMN_2357730	CCRK
ILMN_2357770	TCEA1
ILMN_2357777	RNF214
ILMN_2357781	ZNF436
ILMN_2357809	G3BP1
ILMN_2357855	NTRK2
ILMN_2357976	BAT1
ILMN_2358041	NBN
ILMN_2358069	MAD1L1
ILMN_2358134	ADAMTS14
ILMN_2358202	ARS2
ILMN_2358272	HAP1
ILMN_2358277	RSRC2
ILMN_2358382	ZFYVE1
ILMN_2358457	ATF4
ILMN_2358474	TMPRSS3
ILMN_2358540	RBMS1
ILMN_2358560	TIAM2
ILMN_2358647	FBXO21
ILMN_2358652	NXF1
ILMN_2358718	CHRM2
ILMN_2358733	TAZ
ILMN_2358783	ASB3
ILMN_2358801	PLEKHG5
ILMN_2358842	PCBP4
ILMN_2358886	EDN3
ILMN_2358914	SLC35C2
ILMN_2358919	TP53I3
ILMN_2358980	ILK
ILMN_2359014	TBCE
ILMN_2359029	C11orf17
ILMN_2359078	PCDHAC1
ILMN_2359096	SS18
ILMN_2359168	A2BP1
ILMN_2359211	AP2A1
ILMN_2359345	NET1
ILMN_2359453	ERGIC3
ILMN_2359456	ERGIC3
ILMN_2359500	NCDN
ILMN_2359601	CAMK2G
ILMN_2359627	BCL2L11
ILMN_2359710	PTP4A3
ILMN_2359742	CTSB
ILMN_2359789	RAC1
ILMN_2359800	MS4A6A
ILMN_2359887	PPP2R5D
ILMN_2359907	CD68
ILMN_2359935	CDC2L1
ILMN_2359945	CES1
ILMN_2360028	NFATC3
ILMN_2360184	INVS
ILMN_2360229	MAPKAP1
ILMN_2360291	UGCGL1
ILMN_2360315	SNX21
ILMN_2360362	CCDC132
ILMN_2360401	LFNG
ILMN_2360415	PRNP
ILMN_2360705	ACSL3
ILMN_2360710	TPM1
ILMN_2360730	CAV2
ILMN_2360784	RRBP1
ILMN_2361104	ZMAT3
ILMN_2361163	SSBP3
ILMN_2361181	C1QTNF6
ILMN_2361185	PHF20L1
ILMN_2361186	PHF20L1
ILMN_2361311	ZNF107
ILMN_2361324	WDR20
ILMN_2361427	PMS2L3
ILMN_2361478	PDLIM5
ILMN_2361570	SNX14
ILMN_2361603	NDRG2
ILMN_2361643	RRAGB
ILMN_2361695	BAG5
ILMN_2361807	OS9
ILMN_2361862	VLDLR
ILMN_2361920	SGK2
ILMN_2361991	TRIM15
ILMN_2362122	AP3M1
ILMN_2362126	AGAP3
ILMN_2362232	ZNF331
ILMN_2362245	HNRNPH2
ILMN_2362293	FBXO38
ILMN_2362341	L1CAM
ILMN_2362368	U2AF1
ILMN_2362439	C19orf12
ILMN_2362457	ZDHHC16
ILMN_2362477	TRIM31
ILMN_2362545	ZWINT
ILMN_2362581	FNDC3A
ILMN_2362681	CES2
ILMN_2362809	TCL6
ILMN_2362832	STAG3L1
ILMN_2362847	PPARA
ILMN_2362858	PILRA
ILMN_2362902	RASSF5
ILMN_2362911	CLK2
ILMN_2362974	CASP7
ILMN_2362982	ARID4B
ILMN_2363027	RAD51
ILMN_2363058	PAOX
ILMN_2363065	RTN3
ILMN_2363097	SLC9A6
ILMN_2363106	RBM23
ILMN_2363165	TACC2
ILMN_2363231	SMAP1
ILMN_2363250	BCL2
ILMN_2363273	ZNF226
ILMN_2363361	SFXN4
ILMN_2363392	TNFSF14
ILMN_2363426	MAX
ILMN_2363439	RYK
ILMN_2363450	NOXO1
ILMN_2363489	BRE
ILMN_2363498	LSR
ILMN_2363586	SDCBP
ILMN_2363621	RBBP8
ILMN_2363634	ADHFE1
ILMN_2363658	PXDN
ILMN_2363668	YIF1B
ILMN_2364022	SLC16A3
ILMN_2364062	THOC4
ILMN_2364072	CLCNKA
ILMN_2364088	GEMIN8
ILMN_2364110	GBA
ILMN_2364131	TTPAL
ILMN_2364174	CSNK1A1
ILMN_2364272	MBNL2
ILMN_2364357	RPS6KB2
ILMN_2364376	ILK
ILMN_2364384	PPARG
ILMN_2364529	EZH2
ILMN_2364535	SNUPN
ILMN_2364574	MAPK8
ILMN_2364674	TRPT1
ILMN_2364700	ENSA
ILMN_2364768	MYLK
ILMN_2364828	OGT
ILMN_2364852	BTN2A1
ILMN_2364901	FSCN2
ILMN_2364928	APBA2BP
ILMN_2364971	PPP2R5C
ILMN_2365091	FCAR
ILMN_2365176	ALDH8A1
ILMN_2365196	PDCD10
ILMN_2365223	NEK11
ILMN_2365248	HVCN1
ILMN_2365307	CD276
ILMN_2365383	ENO3
ILMN_2365410	TRNAU1AP
ILMN_2365465	XBP1
ILMN_2365479	SNX1
ILMN_2365528	NY-SAR-48
ILMN_2365544	NOLA2
ILMN_2365549	BRPF1
ILMN_2365569	ICA1
ILMN_2365595	GMPR2
ILMN_2365644	PTPRS
ILMN_2365686	ALG8
ILMN_2365711	Septin 2
ILMN_2365881	ATG16L1
ILMN_2366041	ITM2C
ILMN_2366177	IFT122
ILMN_2366192	FGL1
ILMN_2366212	CD79B
ILMN_2366246	SEC23B
ILMN_2366330	FERMT3
ILMN_2366334	FERMT3
ILMN_2366388	PRDX1
ILMN_2366391	PRDX1
ILMN_2366445	KRT80
ILMN_2366463	FN1
ILMN_2366473	ABCC9
ILMN_2366490	ZNF706
ILMN_2366634	PKM2
ILMN_2366642	VCX3A
ILMN_2366654	NR5A2
ILMN_2366703	SGK3
ILMN_2366710	UCRC
ILMN_2366714	UCRC
ILMN_2366719	NSFL1C
ILMN_2366785	DDX52
ILMN_2366795	KIF27
ILMN_2366864	JUP
ILMN_2366967	WT1
ILMN_2366972	NUDT6
ILMN_2366998	CTF8
ILMN_2367010	GPR126
ILMN_2367020	SEC61G
ILMN_2367070	ACOT9
ILMN_2367113	CASP6
ILMN_2367126	ALAS2
ILMN_2367141	TCF7
ILMN_2367165	ABTB1
ILMN_2367172	AMACR
ILMN_2367191	PSMF1
ILMN_2367215	PRCP
ILMN_2367258	SMOX
ILMN_2367275	BCL7B
ILMN_2367290	C4orf44
ILMN_2367300	ANKRD5
ILMN_2367384	EPHB2
ILMN_2367418	OSCAR
ILMN_2367428	FAM96A
ILMN_2367440	WDR17
ILMN_2367458	UFD1L
ILMN_2367469	CARS
ILMN_2367487	ABHD12B
ILMN_2367530	ZNF280D
ILMN_2367638	CAMKK2
ILMN_2367671	LIMK2
ILMN_2367681	SPAG1
ILMN_2367707	PKN1
ILMN_2367710	PKN1
ILMN_2367743	TUBG1
ILMN_2367753	ATP2B4
ILMN_2367782	STARD7
ILMN_2367818	CD40
ILMN_2367883	GEM
ILMN_2368068	TCF20
ILMN_2368145	GRINL1A
ILMN_2368292	TSEN34
ILMN_2368318	FGR
ILMN_2368434	CUX1
ILMN_2368530	IL32
ILMN_2368535	FBXO17
ILMN_2368575	GIYD1
ILMN_2368576	UBA52
ILMN_2368585	GGT1
ILMN_2368597	SMG7
ILMN_2368617	FKRP
ILMN_2368713	TMEM189-UBE2V1
ILMN_2368718	CENPM
ILMN_2368721	CENPM
ILMN_2368773	FAM3C
ILMN_2368834	MYH11
ILMN_2368971	PSMD12
ILMN_2369018	EVI2A
ILMN_2369104	TRAPPC6B
ILMN_2369221	IL15
ILMN_2369403	PALM2
ILMN_2369580	C16orf35
ILMN_2369603	CPEB1
ILMN_2369666	CR2
ILMN_2369682	HNRPA2B1
ILMN_2369756	CCDC46
ILMN_2369785	SNRPD2
ILMN_2369826	C16orf13
ILMN_2369919	IL17RC
ILMN_2369924	NDUFB6
ILMN_2369953	ARL4A
ILMN_2370091	NGFRAP1
ILMN_2370135	HNRNPU
ILMN_2370160	HERC4
ILMN_2370208	CMTM3
ILMN_2370241	TEX11
ILMN_2370336	MS4A4A
ILMN_2370365	RFC4
ILMN_2370414	CHD3
ILMN_2370464	ATRIP
ILMN_2370535	GAS2L1
ILMN_2370573	XAF1
ILMN_2370588	TRIOBP
ILMN_2370624	COL13A1
ILMN_2370685	C6orf1
ILMN_2370692	ANKZF1
ILMN_2370772	EIF4G1
ILMN_2370825	ATM
ILMN_2370872	GRINA
ILMN_2370882	ACSL5
ILMN_2370907	RAD51L3
ILMN_2370910	RAD51L3
ILMN_2370916	POTE2
ILMN_2370976	FER1L3
ILMN_2371053	EFNA1
ILMN_2371055	EFNA1
ILMN_2371079	HTR3A
ILMN_2371147	BCL7C
ILMN_2371152	KLC4
ILMN_2371169	ZYX
ILMN_2371251	MPG
ILMN_2371280	CSF3R
ILMN_2371379	ACLY
ILMN_2371397	SLC25A45
ILMN_2371433	MID1
ILMN_2371458	CXCR7
ILMN_2371590	DDX17
ILMN_2371685	UBE2E1
ILMN_2371700	UCHL5IP
ILMN_2371724	CEACAM1
ILMN_2371825	AGL
ILMN_2371911	MUC1
ILMN_2371964	MRPS12
ILMN_2371984	SMAD5
ILMN_2372011	SCAND1
ILMN_2372040	MTP18
ILMN_2372082	SNRPN
ILMN_2372124	HNF4A
ILMN_2372136	PH-4
ILMN_2372200	ZNF586
ILMN_2372241	C15orf21
ILMN_2372379	MGA
ILMN_2372398	ALDH5A1
ILMN_2372413	BID
ILMN_2372639	TRAPPC5
ILMN_2372698	RGN
ILMN_2372773	TANK
ILMN_2372795	TTLL1
ILMN_2372915	P2RY2
ILMN_2372922	PPP2R4
ILMN_2372974	SIRPA
ILMN_2373010	TMEM70
ILMN_2373062	RHBDF2
ILMN_2373099	ZCCHC11
ILMN_2373106	DMD
ILMN_2373177	PANK2
ILMN_2373266	SFRS12
ILMN_2373285	MSR1
ILMN_2373377	RTN2
ILMN_2373495	H2AFY
ILMN_2373515	HSP90AA1
ILMN_2373556	SPAST
ILMN_2373566	PJA1
ILMN_2373632	IDH3B
ILMN_2373728	ASB9
ILMN_2373755	IFT88
ILMN_2373763	CASP7
ILMN_2373779	COPS8
ILMN_2373791	ENPP2
ILMN_2373830	ATN1
ILMN_2373831	BTN3A3
ILMN_2373982	PICK1
ILMN_2374036	CTSL1
ILMN_2374076	C14orf102
ILMN_2374115	TFAP2A
ILMN_2374159	HERPUD1
ILMN_2374234	PRKACB
ILMN_2374244	DYRK2
ILMN_2374293	DYRK1A
ILMN_2374340	PLAUR
ILMN_2374352	DBNDD1
ILMN_2374362	FAM108B1
ILMN_2374383	TSPAN17
ILMN_2374425	CCNE1
ILMN_2374449	SPP1
ILMN_2374633	ZWILCH
ILMN_2374683	PTPN13
ILMN_2374692	WAC
ILMN_2374770	TAX1BP1
ILMN_2374778	DUT
ILMN_2374865	ATF3
ILMN_2375002	MAP4K4
ILMN_2375032	KIAA1553
ILMN_2375156	PHF7
ILMN_2375160	PHF7
ILMN_2375319	RASGRP2
ILMN_2375360	COL4A5
ILMN_2375386	RNPS1
ILMN_2375418	DPH2
ILMN_2375484	CPEB2
ILMN_2375557	SCMH1
ILMN_2375599	RNH1
ILMN_2375651	SCNM1
ILMN_2375825	CD37
ILMN_2375879	VEGFA
ILMN_2375973	ALKBH1
ILMN_2375992	SPINT1
ILMN_2376050	FXYD3
ILMN_2376108	PSMB9
ILMN_2376133	KIAA1191
ILMN_2376142	UBE2W
ILMN_2376160	NSL1
ILMN_2376194	CAMK2B
ILMN_2376204	LTB
ILMN_2376205	LTB
ILMN_2376258	SMARCA1
ILMN_2376289	DBNL
ILMN_2376313	MSMB
ILMN_2376403	TSC22D3
ILMN_2376408	DPM3
ILMN_2376416	UBXN11
ILMN_2376431	CCR2
ILMN_2376455	CSF2RA
ILMN_2376458	CSF2RA
ILMN_2376484	NRP2
ILMN_2376502	RHOBTB1
ILMN_2376520	PPP2R3A
ILMN_2376553	SLC23A1
ILMN_2376625	VHL
ILMN_2376667	POFUT2
ILMN_2376723	CDKN2B
ILMN_2376771	ATR
ILMN_2376822	SDCBP2
ILMN_2376833	ZNF200
ILMN_2376847	PDE1A
ILMN_2376859	PDGFD
ILMN_2376953	KCNK2
ILMN_2377019	CORO1B
ILMN_2377025	TCOF1
ILMN_2377056	BBS7
ILMN_2377093	SLC38A10
ILMN_2377109	LCK
ILMN_2377150	WDHD1
ILMN_2377174	SYPL1
ILMN_2377185	TCEB2
ILMN_2377210	PPM1B
ILMN_2377240	AKTIP
ILMN_2377430	AGPAT2
ILMN_2377459	PSCD2
ILMN_2377496	ERCC1
ILMN_2377536	CDKL5
ILMN_2377669	CD247
ILMN_2377733	CASP8
ILMN_2377829	NANOS1
ILMN_2377862	RAB6A
ILMN_2377900	MAP1B
ILMN_2377957	KCNG3
ILMN_2377980	PPP1CA
ILMN_2377991	ZNF323
ILMN_2378048	HNRPK
ILMN_2378100	FBXL5
ILMN_2378257	SDF4
ILMN_2378316	NUPL1
ILMN_2378376	CYB561
ILMN_2378654	B3GALT5
ILMN_2378664	ERLIN2
ILMN_2378670	SNX15
ILMN_2378696	GFM2
ILMN_2378708	TAF6
ILMN_2378868	SFRS5
ILMN_2378952	GPX4
ILMN_2379080	NFATC2IP
ILMN_2379130	IRAK1
ILMN_2379226	CCNL2
ILMN_2379240	RGS11
ILMN_2379313	ZNF493
ILMN_2379326	MAP3K7
ILMN_2379375	PPP1R12B
ILMN_2379393	ASL
ILMN_2379469	EIF3B
ILMN_2379520	HAGH
ILMN_2379527	ELMO1
ILMN_2379560	CDC14B
ILMN_2379599	CD163
ILMN_2379644	CD74
ILMN_2379675	PDE7A
ILMN_2379695	XRCC4
ILMN_2379718	RAB24
ILMN_2379734	CTBP1
ILMN_2379762	NPM1
ILMN_2379788	HIF1A
ILMN_2379835	SUMO1
ILMN_2379931	PIGO
ILMN_2379967	FCAR
ILMN_2380101	PHACTR4
ILMN_2380163	PTPRF
ILMN_2380237	C1QTNF1
ILMN_2380243	LOC57228
ILMN_2380418	BICD2
ILMN_2380453	USP45
ILMN_2380494	ANXA11
ILMN_2380566	SIAH1
ILMN_2380588	C6orf108
ILMN_2380605	MTMR3
ILMN_2380688	B4GALT4
ILMN_2380698	DSTN
ILMN_2380740	MTO1
ILMN_2380754	CCNG1
ILMN_2380771	AKR1A1
ILMN_2380801	FYN
ILMN_2380839	SNRP70
ILMN_2380850	SDCCAG3
ILMN_2380938	SYT7
ILMN_2380946	EIF4G2
ILMN_2380967	DNASE1L1
ILMN_2380999	RECQL
ILMN_2381037	LIMS1
ILMN_2381121	UQCC
ILMN_2381168	CTNNBIP1
ILMN_2381197	RNF19A
ILMN_2381206	DHODH
ILMN_2381257	DSC2
ILMN_2381286	DMD
ILMN_2381296	GSTZ1
ILMN_2381397	HSPD1
ILMN_2381476	SPG3A
ILMN_2381537	RCP9
ILMN_2381559	ASTN2
ILMN_2381603	ING3
ILMN_2381655	EDA
ILMN_2381697	P4HA2
ILMN_2381730	EGFL7
ILMN_2381753	G3BP2
ILMN_2381841	DDX19B
ILMN_2381899	OPTN
ILMN_2381945	FGA
ILMN_2382083	CUGBP1
ILMN_2382121	OCRL
ILMN_2382126	PPFIA1
ILMN_2382271	NCKIPSD
ILMN_2382290	KREMEN2
ILMN_2382354	SENP7
ILMN_2382403	FCGR2B
ILMN_2382431	ANKRD36
ILMN_2382488	C16orf84
ILMN_2382500	MS4A14
ILMN_2382505	SLC22A18
ILMN_2382558	SERF1A
ILMN_2382648	MID2
ILMN_2382657	ARHGAP9
ILMN_2382679	REG3A
ILMN_2382687	NR4A3
ILMN_2382705	CAMKK1
ILMN_2382717	OPN3
ILMN_2382829	PRDX2
ILMN_2382964	PRSS21
ILMN_2382974	CCDC7
ILMN_2382990	HK1
ILMN_2383058	SIRPG
ILMN_2383077	SLC39A7
ILMN_2383097	RPL17
ILMN_2383107	VPS41
ILMN_2383124	CYP2D6
ILMN_2383229	A1CF
ILMN_2383290	TRIM14
ILMN_2383300	PTPRU
ILMN_2383305	GPATCH4
ILMN_2383306	GPATCH4
ILMN_2383344	RSU1
ILMN_2383349	STEAP3
ILMN_2383383	PIR
ILMN_2383419	GMEB1
ILMN_2383435	PSMD10
ILMN_2383455	SUOX
ILMN_2383484	C19orf48
ILMN_2383489	CDK5RAP3
ILMN_2383516	WDR7
ILMN_2383591	PALM2-AKAP2
ILMN_2383611	PTPRE
ILMN_2383693	UPF2
ILMN_2383727	ATG4C
ILMN_2383754	GTPBP10
ILMN_2383774	TRAF3
ILMN_2383871	ZNF74
ILMN_2383913	WDR33
ILMN_2383934	ITGB1
ILMN_2383964	CDCA4
ILMN_2383975	PRDX5
ILMN_2384056	GPER
ILMN_2384122	GPR56
ILMN_2384133	DFFB
ILMN_2384152	EPS8L3
ILMN_2384188	NFATC1
ILMN_2384216	XRN1
ILMN_2384237	STAP2
ILMN_2384496	ST6GAL1
ILMN_2384513	C2CD2
ILMN_2384536	PECI
ILMN_2384544	ADAM15
ILMN_2384561	TJP2
ILMN_2384591	HN1
ILMN_2384629	RGS12
ILMN_2384770	EGFLAM
ILMN_2384807	LRRCC1
ILMN_2384857	DHRS2
ILMN_2385097	NDRG3
ILMN_2385161	CUL4B
ILMN_2385173	U2AF2
ILMN_2385178	MIB2
ILMN_2385191	QRICH1
ILMN_2385220	DFFA
ILMN_2385278	WDR21A
ILMN_2385298	PFKFB2
ILMN_2385318	ARMC8
ILMN_2385566	PHYH
ILMN_2385647	ALAS1
ILMN_2385662	C1orf103
ILMN_2385672	ELN
ILMN_2385688	RABL2B
ILMN_2385866	PHF1
ILMN_2386008	MPZL1
ILMN_2386016	C2orf28
ILMN_2386040	MYO19
ILMN_2386053	DACH1
ILMN_2386100	BUB3
ILMN_2386179	ZMYND8
ILMN_2386205	C21orf33
ILMN_2386269	U2AF1L4
ILMN_2386291	WTIP
ILMN_2386354	CSNK2A1
ILMN_2386355	CSNK2A1
ILMN_2386379	PCDHGA11
ILMN_2386453	KLRD1
ILMN_2386530	RPLP1
ILMN_2386732	RCHY1
ILMN_2386790	KLRC3
ILMN_2386818	URG4
ILMN_2386849	DSE
ILMN_2386891	GLT8D1
ILMN_2386967	VPS54
ILMN_2386973	PKP2
ILMN_2386982	PRKCZ
ILMN_2387078	MPZL2
ILMN_2387090	CGGBP1
ILMN_2387105	OGN
ILMN_2387175	WDR31
ILMN_2387214	PALM
ILMN_2387224	CTSE
ILMN_2387251	ZSWIM3
ILMN_2387285	MSL3L1
ILMN_2387385	IGFBP1
ILMN_2387395	SCN3A
ILMN_2387452	MBD2
ILMN_2387471	FLJ22184
ILMN_2387505	AP1B1
ILMN_2387553	PSMA3
ILMN_2387599	C20orf24
ILMN_2387636	ITGB4BP
ILMN_2387696	CCR6
ILMN_2387731	NDUFV3
ILMN_2387742	LOC144983
ILMN_2387784	DEAF1
ILMN_2387791	MALT1
ILMN_2387799	PDPK1
ILMN_2387860	CYP19A1
ILMN_2387865	KCNIP4
ILMN_2387919	PRKAG2
ILMN_2387952	FAM134B
ILMN_2387990	UBE2J2
ILMN_2387995	ANTXR1
ILMN_2388070	TMEM44
ILMN_2388090	MAPK14
ILMN_2388112	CR1
ILMN_2388142	CD99L2
ILMN_2388155	CASP3
ILMN_2388166	HDAC5
ILMN_2388272	MED24
ILMN_2388363	IMPDH1
ILMN_2388397	LYPD1
ILMN_2388425	EXTL2
ILMN_2388445	DLX1
ILMN_2388461	PCDHA7
ILMN_2388484	MAP2
ILMN_2388507	AKT1
ILMN_2388517	MTERFD3
ILMN_2388539	FLJ22222
ILMN_2388547	EPSTI1
ILMN_2388585	GOPC
ILMN_2388605	ACTR2
ILMN_2388669	GRIA3
ILMN_2388701	ST3GAL5
ILMN_2388716	KCNC4
ILMN_2388746	ARHGAP6
ILMN_2388955	C1orf183
ILMN_2388965	GEFT
ILMN_2388975	CERK
ILMN_2389013	ADRM1
ILMN_2389054	CLDN18
ILMN_2389114	FIGNL1
ILMN_2389151	UGP2
ILMN_2389155	UGP2
ILMN_2389211	LAIR1
ILMN_2389218	PCTK3
ILMN_2389273	FXR1
ILMN_2389347	NR3C1
ILMN_2389376	WDR23
ILMN_2389429	DCUN1D4
ILMN_2389445	ARHGEF10L
ILMN_2389501	HSD11B1
ILMN_2389506	HSD11B1
ILMN_2389528	MTL5
ILMN_2389582	HNRNPL
ILMN_2389590	PRKAR1A
ILMN_2389794	STK31
ILMN_2389810	ATP11C
ILMN_2389844	SP3
ILMN_2389851	MDM2
ILMN_2389876	TGFB1I1
ILMN_2389935	FYTTD1
ILMN_2389957	RNF7
ILMN_2390114	AP3D1
ILMN_2390162	PHF11
ILMN_2390227	TBC1D9B
ILMN_2390299	PSMB8
ILMN_2390310	C17orf91
ILMN_2390338	UBE2E3
ILMN_2390416	BAT3
ILMN_2390472	TTC14
ILMN_2390526	RARB
ILMN_2390544	DKFZP564J102
ILMN_2390586	SP100
ILMN_2390609	ANK3
ILMN_2390739	ZNF3
ILMN_2390821	THOC2
ILMN_2390853	CTSH
ILMN_2390859	NFKB2
ILMN_2390919	FBLN2
ILMN_2390946	SCARF1
ILMN_2390974	DNAJB2
ILMN_2391141	UBE3A
ILMN_2391150	FILIP1L
ILMN_2391178	STAR
ILMN_2391231	SORD
ILMN_2391264	DMKN
ILMN_2391324	RCCD1
ILMN_2391333	CYP20A1
ILMN_2391345	C9orf23
ILMN_2391355	STAMBP
ILMN_2391400	PITX2
ILMN_2391419	SYNE2
ILMN_2391458	ACSL4
ILMN_2391512	NAAA
ILMN_2391522	MRPL47
ILMN_2391551	C13orf23
ILMN_2391750	SFMBT1
ILMN_2391765	C6orf48
ILMN_2391789	TDP1
ILMN_2391861	GSTM1
ILMN_2391912	SEC14L1
ILMN_2391931	SLC35A2
ILMN_2391959	PCDHGB2
ILMN_2391976	SLC45A4
ILMN_2392143	TRAF6
ILMN_2392189	CTDSPL
ILMN_2392261	FABP6
ILMN_2392274	CD82
ILMN_2392286	IHPK1
ILMN_2392352	CTPS2
ILMN_2392356	CTPS2
ILMN_2392370	MYH14
ILMN_2392472	CENPA
ILMN_2392546	PAICS
ILMN_2392635	ABCF1
ILMN_2392674	PRR3
ILMN_2392717	LARP7
ILMN_2392803	COL11A1
ILMN_2392818	RTKN
ILMN_2392940	CEP250
ILMN_2393046	NHLRC3
ILMN_2393060	PPIL3
ILMN_2393067	ICAM4
ILMN_2393144	ARL6IP4
ILMN_2393169	THOC5
ILMN_2393243	GTPBP8
ILMN_2393254	CAPNS1
ILMN_2393296	GK
ILMN_2393341	LIAS
ILMN_2393450	C14orf173
ILMN_2393456	DDO
ILMN_2393497	ATXN3
ILMN_2393544	PRMT2
ILMN_2393573	RASSF1
ILMN_2393693	LRRC37A4
ILMN_2393712	CTTN
ILMN_2393763	ARPC4
ILMN_2393765	IGLL1
ILMN_2393775	PCDHGA3
ILMN_2393968	SYNJ1
ILMN_2393994	CSPP1
ILMN_2394027	CLK3
ILMN_2394102	STRN4
ILMN_2394132	PRO1853
ILMN_2394147	MLN
ILMN_2394161	ST8SIA4
ILMN_2394242	AMMECR1
ILMN_2394250	PLEKHA1
ILMN_2394264	UBTF
ILMN_2394276	DST
ILMN_2394296	SAR1B
ILMN_2394305	PDGFB
ILMN_2394381	CLN3
ILMN_2394438	FAM177A1
ILMN_2394498	SYF2
ILMN_2394523	FLJ22167
ILMN_2394561	IRF2BP2
ILMN_2394571	FBXW11
ILMN_2394750	EXOC4
ILMN_2394777	DTNA
ILMN_2394841	NKX2-1
ILMN_2394975	OTUD4
ILMN_2395043	HSPA4
ILMN_2395055	ATPAF1
ILMN_2395156	PRELP
ILMN_2395204	SLTM
